Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential
Public Method,"org.jfree.chart.util.RectangleInsets.createOutsetRectangle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.createOutsetRectangle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,0,25,7,18,9,9,10,14,5,9,4,1,,,,1,,,0.36,4,1
Public Method,"org.jfree.chart.util.RectangleInsets.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,32,0,25,2,16,7,1,9,17,2,15,8,8,,,,1,,,0.28,8,8
Public Method,"org.jfree.chart.util.RectangleInsets.extendHeight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,4,1,2,7,3,1,2,1,1,1,1,,,,0,,,1.75,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.extendWidth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,3,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.getBottom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,0,3,1,1,5,1,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.getLeft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,0,3,1,1,5,1,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.getRight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,0,3,1,1,5,1,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.getTop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,0,3,1,1,5,1,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.getUnitType",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,2,1,1,1,1,,,,0,,,2.00,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,0,14,3,10,5,3,12,13,3,10,6,1,,,,0,,,0.36,6,1
Public Method,"org.jfree.chart.util.RectangleInsets.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,4,1,2,6,1,1,2,1,1,1,1,,,,0,,,1.50,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.trim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,14,0,9,7,7,5,9,7,8,7,7,1,1,,,,0,,,0.56,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.trimHeight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,4,1,2,7,3,1,2,1,1,1,1,,,,0,,,1.75,1,1
Public Method,"org.jfree.chart.util.RectangleInsets.trimWidth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,3,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Class,"org.jfree.chart.util.RefineryUtilities",17,1,8,7,1,1,,,,,1,23,23,0,,11,0,,,,1,0,12,12,0,1,0,11,,216,29,102,50,63,85,,54,71,43,51,,,3,1,1,2,0,0,0.83,16,12
Private Constructor,"org.jfree.chart.util.RefineryUtilities.RefineryUtilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,1,0,1,1,0,1,1,,,,0,,,0.00,1,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.centerDialogInParent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.centerFrameOnScreen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,1,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.createJButton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,2,5,2,3,8,2,3,4,2,3,1,1,,,,0,,,1.60,1,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.createJLabel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,2,5,2,3,8,2,3,4,2,3,1,1,,,,0,,,1.60,1,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.createJLabel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,2,6,2,4,9,3,4,5,2,4,1,1,,,,0,,,1.50,1,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.createTablePanel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,2,14,5,10,7,9,9,12,6,10,3,1,,,,2,,,0.50,3,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.getCenterPoint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,1,15,6,9,8,6,5,7,4,6,2,1,,,,1,,,0.53,2,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.getMaximumWindowBounds",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,1,14,6,9,8,6,5,7,4,6,2,1,,,,1,,,0.57,2,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.positionDialogRelativeToParent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,4,19,13,15,8,8,15,16,11,11,1,1,,,,0,,,0.42,1,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.positionFrameOnScreen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23,2,11,9,7,10,4,7,8,7,5,1,1,,,,0,,,0.91,1,1
Public Static Method,"org.jfree.chart.util.RefineryUtilities.positionFrameRandomly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,2,1,2,1,1,1,1,,,,0,,,2.00,1,1
Public Class,"org.jfree.chart.util.RelativeDateFormat",16,0,8,7,2,2,,,,,1,10,10,0,,1,2,,,,28,12,29,29,0,0,0,29,,572,50,256,58,154,266,,135,192,57,140,,,16,16,2,1,84,77,1.04,56,44
Public Constructor,"org.jfree.chart.util.RelativeDateFormat.RelativeDateFormat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,3,1,1,3,2,1,2,1,1,1,1,,,,0,,,1.00,1,1
Public Constructor,"org.jfree.chart.util.RelativeDateFormat.RelativeDateFormat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,3,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Constructor,"org.jfree.chart.util.RelativeDateFormat.RelativeDateFormat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,27,1,19,1,17,7,16,17,18,1,17,1,1,,,,0,,,0.37,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.clone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,6,2,4,5,4,4,5,2,4,1,1,,,,0,,,0.83,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,56,0,49,2,32,7,2,17,33,2,31,16,16,,,,1,,,0.14,16,16
Public Method,"org.jfree.chart.util.RelativeDateFormat.format",,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,45,2,33,9,25,10,8,19,23,8,16,4,1,,,,1,,,0.30,4,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.getBaseMillis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.getDaySuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.getHourSuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.getMinuteSuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.getPositivePrefix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.getSecondSuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.getShowZeroDays",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.getShowZeroHours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,12,2,10,5,2,9,10,2,8,1,1,,,,0,,,0.42,1,1
Public Static Method,"org.jfree.chart.util.RelativeDateFormat.main",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,4,25,4,23,5,11,23,24,4,23,1,1,,,,0,,,0.20,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.parse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setBaseMillis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,3,1,1,9,1,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setDayFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,6,1,3,7,1,2,4,1,3,2,1,,,,1,,,1.17,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setDaySuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,6,1,3,7,1,2,4,1,3,2,1,,,,1,,,1.17,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setHourFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,6,1,3,7,1,2,4,1,3,2,1,,,,1,,,1.17,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setHourSuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,6,1,3,7,1,2,4,1,3,2,1,,,,1,,,1.17,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setMinuteFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,6,1,3,7,1,2,4,1,3,2,1,,,,1,,,1.17,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setMinuteSuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,6,1,3,7,1,2,4,1,3,2,1,,,,1,,,1.17,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setPositivePrefix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,6,1,3,10,1,2,4,1,3,2,1,,,,1,,,1.67,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setSecondFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,6,1,3,5,1,2,4,1,3,2,1,,,,1,,,0.83,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setSecondSuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,6,1,3,7,1,2,4,1,3,2,1,,,,1,,,1.17,2,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setShowZeroDays",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.util.RelativeDateFormat.setShowZeroHours",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Class,"org.jfree.chart.util.ResourceBundleWrapper",17,0,7,10,2,1,,,,,1,8,8,0,,4,1,,,,1,0,5,5,0,1,0,4,,122,9,40,13,18,73,,13,23,11,15,,,3,1,1,2,40,40,1.82,9,5
Private Constructor,"org.jfree.chart.util.ResourceBundleWrapper.ResourceBundleWrapper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,1,0,4,1,0,1,1,0,1,1,,,,0,,,2.00,1,1
Public Static Final Method,"org.jfree.chart.util.ResourceBundleWrapper.getBundle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,0,9,1,5,11,3,2,4,1,3,2,1,,,,1,,,1.22,2,1
Public Static Final Method,"org.jfree.chart.util.ResourceBundleWrapper.getBundle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,1,10,2,5,12,2,2,4,1,3,2,1,,,,1,,,1.20,2,1
Public Static Method,"org.jfree.chart.util.ResourceBundleWrapper.getBundle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,4,2,1,10,2,1,2,1,1,1,1,,,,0,,,2.50,1,1
Public Static Method,"org.jfree.chart.util.ResourceBundleWrapper.removeCodeBase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,12,5,7,11,6,7,10,5,8,3,1,,,,2,,,0.92,3,1
Public Final Class,"org.jfree.chart.util.Rotation",13,1,6,6,2,2,,,,,2,2,2,0,,0,3,,,,6,2,6,6,0,2,0,4,,108,14,44,16,22,50,,19,31,14,20,,,4,4,1,1,50,42,1.14,11,11
Private Constructor,"org.jfree.chart.util.Rotation.Rotation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,4,1,2,6,3,2,3,1,2,1,1,,,,0,,,1.50,1,1
Public Method,"org.jfree.chart.util.Rotation.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,3,13,2,8,8,1,5,9,2,7,4,4,,,,1,,,0.62,4,4
Public Method,"org.jfree.chart.util.Rotation.getFactor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,0,3,1,1,6,1,1,2,1,1,1,1,,,,0,,,2.00,1,1
Public Method,"org.jfree.chart.util.Rotation.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,4,2,2,5,2,2,3,2,2,1,1,,,,0,,,1.25,1,1
Private Method,"org.jfree.chart.util.Rotation.readResolve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,9,1,5,7,2,3,6,1,5,3,3,,,,1,,,0.78,3,3
Public Method,"org.jfree.chart.util.Rotation.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Class,"org.jfree.chart.util.SerialUtilities",38,1,26,11,5,1,,,,,1,39,39,0,,13,0,,,,1,0,14,14,0,1,0,13,,551,34,366,103,266,154,,203,265,92,232,,,15,1,1,4,0,0,0.42,65,14
Private Constructor,"org.jfree.chart.util.SerialUtilities.SerialUtilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,1,0,3,1,0,1,1,0,1,1,,,,0,,,1.50,1,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.isSerializable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,2,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.readAttributedString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,37,1,23,10,16,13,6,13,17,8,14,4,1,,,,2,,,0.57,4,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.readImage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,0,12,4,7,15,3,5,8,3,6,3,1,,,,1,,,1.25,3,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.readPaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,38,2,25,12,18,11,6,14,19,11,17,5,1,,,,2,,,0.44,5,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.readPoint2D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,2,14,6,9,10,3,7,10,5,8,3,1,,,,1,,,0.71,3,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.readShape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,94,2,81,28,67,14,13,50,61,28,57,15,1,,,,4,,,0.17,15,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.readStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,38,2,25,11,18,11,6,13,17,10,15,4,1,,,,2,,,0.44,4,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.writeAttributedString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,55,5,31,8,23,19,13,18,23,7,22,5,1,,,,2,,,0.61,5,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.writeImage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,0,15,4,10,10,6,7,9,3,7,2,1,,,,1,,,0.67,2,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.writePaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,36,2,26,3,18,8,11,13,18,2,16,5,1,,,,2,,,0.31,5,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.writePoint2D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,1,14,2,8,8,4,5,8,1,7,3,1,,,,1,,,0.57,3,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.writeShape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,78,1,67,9,53,10,22,44,54,9,47,10,1,,,,4,,,0.15,10,1
Public Static Method,"org.jfree.chart.util.SerialUtilities.writeStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,38,1,26,3,18,11,11,13,17,2,15,4,1,,,,2,,,0.42,4,1
Public Interface,"org.jfree.chart.util.ShadowGenerator",0,0,0,0,0,0,,,,,0,1,1,1,,0,0,,,,3,0,3,3,0,0,0,3,,29,4,5,4,0,20,,3,4,4,0,,,0,0,0,0,0,0,4.00,0,0
Public Abstract Method,"org.jfree.chart.util.ShadowGenerator.calculateOffsetX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,1,1,0,6,1,1,1,1,0,0,0,,,,0,,,6.00,0,0
Public Abstract Method,"org.jfree.chart.util.ShadowGenerator.calculateOffsetY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,1,1,0,6,1,1,1,1,0,0,0,,,,0,,,6.00,0,0
Public Abstract Method,"org.jfree.chart.util.ShadowGenerator.createDropShadow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,1,1,0,8,1,1,1,1,0,0,0,,,,0,,,8.00,0,0
Public Class,"org.jfree.chart.util.ShapeList",14,1,7,7,2,2,,,,,1,8,8,0,,0,0,,,,8,0,8,21,0,2,0,6,,129,15,59,16,31,55,,28,45,18,32,,,5,5,2,2,0,0,0.93,16,12
Public Constructor,"org.jfree.chart.util.ShapeList.ShapeList",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,3,1,1,3,2,1,2,1,1,1,1,,,,0,,,1.00,1,1
Public Method,"org.jfree.chart.util.ShapeList.clone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,2,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.util.ShapeList.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,2,16,3,10,7,4,8,13,4,10,5,5,,,,2,,,0.44,5,5
Public Method,"org.jfree.chart.util.ShapeList.getShape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.util.ShapeList.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,3,1,1,5,2,1,2,1,1,1,1,,,,0,,,1.67,1,1
Private Method,"org.jfree.chart.util.ShapeList.readObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,2,11,4,6,8,4,6,9,4,7,3,1,,,,2,,,0.73,3,1
Public Method,"org.jfree.chart.util.ShapeList.setShape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Private Method,"org.jfree.chart.util.ShapeList.writeObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,2,15,3,10,7,5,9,12,4,10,3,1,,,,2,,,0.47,3,1
Public Class,"org.jfree.chart.util.ShapeUtilities",26,1,16,10,3,2,,,,,1,18,18,0,,22,1,,,,1,0,23,23,0,1,0,22,,632,41,360,88,252,232,,185,258,77,229,,,13,8,1,3,0,0,0.64,72,57
Private Constructor,"org.jfree.chart.util.ShapeUtilities.ShapeUtilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,1,0,3,1,0,1,1,0,1,1,,,,0,,,1.50,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.clipLine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,91,6,67,13,53,19,11,33,46,13,43,13,3,,,,3,,,0.28,13,3
Public Static Method,"org.jfree.chart.util.ShapeUtilities.clone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,26,0,11,2,6,15,2,3,6,2,4,3,3,,,,2,,,1.36,3,3
Public Static Method,"org.jfree.chart.util.ShapeUtilities.contains",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,3,11,7,9,9,5,7,8,7,7,1,1,,,,0,,,0.82,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.createDiagonalCross",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,0,17,2,15,8,4,15,16,2,15,1,1,,,,0,,,0.47,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.createDiamond",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,9,2,7,7,4,7,8,2,7,1,1,,,,0,,,0.78,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.createDownTriangle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,8,2,6,7,4,6,7,2,6,1,1,,,,0,,,0.88,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.createLineRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,36,0,25,9,21,11,11,19,21,9,20,2,1,,,,1,,,0.44,2,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.createRegularCross",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,0,17,2,15,8,4,15,16,2,15,1,1,,,,0,,,0.47,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.createTranslatedShape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,0,10,5,5,9,3,3,5,2,4,2,1,,,,1,,,0.90,2,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.createTranslatedShape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,0,16,8,9,12,7,5,8,3,7,3,1,,,,1,,,0.75,3,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.createUpTriangle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,8,2,6,7,4,6,7,2,6,1,1,,,,0,,,0.88,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.drawRotatedShape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,2,8,4,5,9,5,5,6,3,5,1,1,,,,0,,,1.13,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.equal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,34,0,20,1,12,14,7,6,12,1,11,6,6,,,,1,,,0.70,6,6
Public Static Method,"org.jfree.chart.util.ShapeUtilities.equal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,0,15,1,9,9,4,5,10,1,9,5,5,,,,1,,,0.60,5,5
Public Static Method,"org.jfree.chart.util.ShapeUtilities.equal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,0,12,1,7,9,3,4,8,1,7,4,4,,,,1,,,0.75,4,4
Public Static Method,"org.jfree.chart.util.ShapeUtilities.equal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,0,21,1,13,9,6,7,14,1,13,7,7,,,,1,,,0.43,7,7
Public Static Method,"org.jfree.chart.util.ShapeUtilities.equal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,27,0,18,1,11,9,2,6,12,1,11,6,6,,,,1,,,0.50,6,6
Public Static Method,"org.jfree.chart.util.ShapeUtilities.equal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,0,33,8,24,9,7,17,25,8,22,8,8,,,,2,,,0.27,8,8
Public Static Method,"org.jfree.chart.util.ShapeUtilities.getPointInRectangle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,21,2,6,2,3,13,7,3,4,1,3,1,1,,,,0,,,2.17,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.intersects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,2,10,7,8,9,5,7,8,7,7,1,1,,,,0,,,0.90,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.isPointInRect",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,0,4,1,2,12,5,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Static Method,"org.jfree.chart.util.ShapeUtilities.rotateShape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,0,9,4,5,11,3,4,6,3,5,2,1,,,,1,,,1.22,2,1
Public Class,"org.jfree.chart.util.Size2D",10,0,5,5,1,1,,,,,4,2,2,0,,0,1,,,,9,2,9,9,0,0,0,9,,117,13,46,14,20,58,,18,32,14,18,,,5,5,1,1,44,33,1.26,13,13
Public Constructor,"org.jfree.chart.util.Size2D.Size2D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,10,0,4,1,2,6,3,2,3,1,2,1,1,,,,0,,,1.50,1,1
Public Constructor,"org.jfree.chart.util.Size2D.Size2D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,3,1,1,3,2,1,2,1,1,1,1,,,,0,,,1.00,1,1
Public Method,"org.jfree.chart.util.Size2D.clone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.util.Size2D.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,0,16,2,10,7,1,6,11,2,9,5,5,,,,1,,,0.44,5,5
